                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    180,                0.00189,                0.96834,                      1,                0.38242,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    181,                0.00102,                 0.9702,                      1,                0.38136,              8.136e-05,              8.136e-05,              8.136e-05
                    182,                0.00114,                 0.9702,                      1,                0.38138,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    183,                0.00112,                0.97207,                      1,                0.38143,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    184,                  0.001,                 0.9702,                      1,                0.38115,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    185,                0.00187,                0.97207,                      1,                0.38079,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    186,                0.00141,                0.97207,                      1,                0.38109,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    187,                 0.0025,                0.97207,                      1,                0.38163,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    188,                0.00128,                 0.9702,                      1,                0.38153,              5.662e-05,              5.662e-05,              5.662e-05
                    189,                0.00093,                0.97207,                      1,                0.38103,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    190,                0.00071,                0.97207,                      1,                0.38096,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    191,                0.00083,                0.97393,                      1,                0.38064,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    192,                 0.0013,                0.97393,                      1,                0.38064,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    193,                0.00132,                0.97393,                      1,                0.38059,             3.8949e-05,             3.8949e-05,             3.8949e-05
                    194,                0.00072,                0.97207,                      1,                0.38077,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    195,                0.00105,                0.97207,                      1,                0.38066,              3.188e-05,              3.188e-05,              3.188e-05
                    196,                0.00062,                0.97207,                      1,                 0.3808,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    197,                0.00051,                0.97207,                      1,                 0.3807,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    198,                0.00053,                0.97207,                      1,                0.38059,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    199,                0.00082,                0.97207,                      1,                0.38063,             1.7743e-05,             1.7743e-05,             1.7743e-05
                    200,                0.00093,                0.97207,                      1,                0.38073,             1.4209e-05,             1.4209e-05,             1.4209e-05
